sample_id,trial_id,timestamp,gaze_x,gaze_y,pupil_left,pupil_right,blink,fixation,saccade,validity
422,T005,0.350,0.409,0.397,3.45,2.76,0,1,0,1
423,T005,0.367,0.497,0.434,3.47,3.25,0,1,0,0
424,T005,0.383,0.551,0.525,3.50,3.37,0,1,0,1
425,T005,0.400,0.522,0.488,3.13,3.39,0,1,0,1
426,T005,0.417,0.587,0.536,3.07,3.17,0,0,1,1
427,T005,0.433,0.374,0.551,3.30,3.38,0,1,0,1
428,T005,0.450,0.543,0.629,3.19,3.18,0,1,0,1
429,T005,0.467,0.484,0.471,2.97,3.47,0,1,0,1
430,T005,0.483,0.497,0.352,3.67,3.48,0,0,1,1
431,T005,0.500,0.575,0.425,3.57,3.19,0,1,0,1
432,T005,0.517,0.547,0.305,3.24,3.18,0,1,0,1
433,T005,0.533,0.428,0.622,3.30,3.39,0,0,1,1
434,T005,0.550,0.438,0.306,3.48,3.46,0,1,0,1
435,T005,0.567,0.584,0.303,3.27,3.29,0,1,0,1
436,T005,0.583,0.479,0.563,3.19,3.44,0,1,0,1
437,T005,0.600,0.396,0.563,3.30,3.14,0,1,0,1
438,T005,0.617,0.596,0.433,3.29,3.45,0,1,0,1
439,T005,0.633,0.425,0.469,3.29,3.37,0,0,1,1
440,T005,0.650,0.448,0.492,3.10,3.34,0,1,0,1
441,T005,0.667,0.328,0.567,3.02,3.64,0,1,0,1
442,T005,0.683,0.689,0.523,3.65,3.29,0,0,1,1
443,T005,0.700,0.416,0.435,3.50,3.11,0,1,0,1
444,T005,0.717,0.560,0.430,3.23,3.04,0,0,1,1
445,T005,0.733,0.530,0.639,3.27,3.54,0,0,1,1
446,T005,0.750,0.572,0.532,3.24,3.36,0,1,0,1
447,T005,0.767,0.533,0.470,3.13,3.07,0,0,1,1
448,T005,0.783,0.578,0.409,3.33,3.34,0,0,1,1
449,T005,0.800,0.694,0.484,3.08,3.04,0,1,0,1
450,T005,0.817,0.595,0.399,3.17,3.47,0,0,1,1
451,T005,0.833,0.392,0.445,3.14,3.56,0,0,1,1
452,T005,0.850,0.573,0.473,3.35,3.08,0,1,0,1
453,T005,0.867,0.412,0.470,3.29,3.07,0,0,1,1
454,T005,0.883,0.485,0.602,3.46,3.20,0,0,1,1
455,T005,0.900,0.479,0.524,3.39,3.30,0,1,0,1
456,T005,0.917,0.582,0.461,3.12,3.56,0,1,0,1
457,T005,0.933,0.485,0.492,3.17,3.63,0,1,0,1
458,T005,0.950,0.417,0.456,3.51,3.39,0,1,0,1
459,T005,0.967,0.575,0.456,3.36,3.11,0,1,0,1
460,T005,0.983,0.587,0.456,2.95,3.38,1,0,0,0
461,T005,1.000,0.456,0.447,3.23,3.32,0,1,0,1
462,T005,1.017,0.425,0.531,3.21,3.59,0,1,0,1
463,T005,1.033,0.481,0.458,3.27,3.21,0,1,0,1
464,T005,1.050,0.395,0.431,3.44,3.47,0,1,0,1
465,T005,1.067,0.579,0.461,3.43,3.26,0,1,0,1
466,T005,1.083,0.468,0.563,3.35,3.48,0,1,0,1
467,T005,1.100,0.520,0.488,3.34,3.77,0,1,0,0
468,T005,1.117,0.511,0.543,3.31,3.41,0,1,0,1
469,T005,1.133,0.490,0.514,2.99,3.27,0,1,0,1
470,T005,1.150,0.314,0.585,3.29,3.06,0,0,1,1
471,T005,1.167,0.448,0.688,3.41,3.38,0,0,1,1
472,T005,1.183,0.508,0.562,3.29,3.34,0,1,0,1
473,T005,1.200,0.502,0.481,3.33,3.24,0,0,1,1
474,T005,1.217,0.439,0.581,3.40,3.57,0,0,1,1
475,T005,1.233,0.436,0.513,3.58,3.09,0,1,0,1
476,T005,1.250,0.644,0.358,3.37,3.14,0,1,0,1
477,T005,1.267,0.466,0.393,3.64,3.20,0,1,0,1
478,T005,1.283,0.461,0.564,3.27,3.22,0,1,0,1
479,T005,1.300,0.334,0.484,2.98,3.37,0,1,0,1
480,T005,1.317,0.514,0.531,3.11,3.33,0,0,1,1
481,T005,1.333,0.544,0.470,3.43,3.28,0,1,0,1
482,T005,1.350,0.468,0.550,3.29,3.43,0,1,0,1
483,T005,1.367,0.533,0.467,3.34,3.32,0,1,0,0
484,T005,1.383,0.545,0.487,3.45,3.02,0,0,1,1
485,T005,1.400,0.605,0.469,3.34,3.25,0,1,0,0
486,T005,1.417,0.508,0.573,3.29,3.69,0,0,1,1
487,T005,1.433,0.580,0.551,3.36,3.01,0,1,0,1
488,T005,1.450,0.470,0.522,3.09,3.31,0,0,1,1
489,T005,1.467,0.554,0.669,3.13,3.53,0,1,0,1
490,T005,1.483,0.375,0.426,3.50,3.30,0,1,0,1
491,T005,1.500,0.492,0.519,3.32,3.18,0,1,0,1
492,T005,1.517,0.493,0.376,3.21,3.29,0,1,0,1
493,T005,1.533,0.515,0.610,3.05,3.35,0,0,1,1
494,T005,1.550,0.558,0.508,3.15,3.26,0,1,0,1
495,T005,1.567,0.482,0.503,3.49,3.27,0,1,0,1
496,T005,1.583,0.485,0.516,3.10,3.35,0,1,0,1
497,T006,0.000,0.491,0.464,3.48,2.92,0,1,0,1
498,T006,0.017,0.434,0.510,3.67,3.89,0,1,0,1
499,T006,0.033,0.503,0.508,2.78,3.23,0,1,0,1
500,T006,0.050,0.441,0.483,3.49,3.25,0,0,1,1
501,T006,0.067,0.464,0.438,3.35,3.35,0,1,0,1
502,T006,0.083,0.580,0.500,3.17,3.04,0,1,0,1
503,T006,0.100,0.381,0.549,3.24,3.01,0,1,0,1
504,T006,0.117,0.484,0.523,3.45,3.36,0,1,0,1
505,T006,0.133,0.405,0.510,3.38,3.39,0,1,0,1
506,T006,0.150,0.453,0.449,3.17,3.09,0,1,0,1
507,T006,0.167,0.532,0.406,3.04,3.60,0,1,0,1
508,T006,0.183,0.478,0.516,3.54,3.33,0,1,0,1
509,T006,0.200,0.521,0.404,3.20,3.35,0,1,0,1
510,T006,0.217,0.547,0.392,2.80,3.02,0,1,0,1
511,T006,0.233,0.423,0.620,3.46,3.29,0,0,1,1
512,T006,0.250,0.487,0.562,3.15,3.09,0,1,0,1
513,T006,0.267,0.671,0.531,3.60,3.27,0,1,0,1
514,T006,0.283,0.444,0.554,3.16,3.28,0,0,1,1
515,T006,0.300,0.458,0.505,3.51,3.61,0,1,0,1
516,T006,0.317,0.489,0.511,3.55,3.37,0,1,0,1
517,T006,0.333,0.466,0.322,3.12,3.60,0,1,0,1
518,T006,0.350,0.502,0.405,2.96,3.26,0,1,0,1
519,T006,0.367,0.550,0.473,3.34,3.40,0,0,1,1
520,T006,0.383,0.551,0.471,3.66,3.06,0,1,0,1
521,T006,0.400,0.547,0.603,3.04,3.15,0,1,0,1
522,T006,0.417,0.578,0.562,3.21,3.43,0,1,0,1
523,T006,0.433,0.470,0.409,3.44,3.44,0,0,1,1
524,T006,0.450,0.576,0.556,3.17,3.50,0,1,0,1
525,T006,0.467,0.398,0.557,3.21,3.46,0,0,1,1
526,T006,0.483,0.445,0.334,3.17,3.47,0,1,0,1
527,T006,0.500,0.539,0.532,3.29,3.33,0,0,1,1
528,T006,0.517,0.505,0.568,3.16,2.89,0,1,0,1
529,T006,0.533,0.471,0.689,3.41,3.47,0,0,1,1
530,T006,0.550,0.663,0.452,3.50,2.99,0,0,1,1
531,T006,0.567,0.605,0.513,3.31,3.18,0,1,0,1
532,T006,0.583,0.532,0.480,3.63,2.87,1,0,0,0
533,T006,0.600,0.648,0.496,3.14,3.16,0,1,0,1
534,T006,0.617,0.530,0.575,3.19,3.24,0,1,0,1
535,T006,0.633,0.555,0.409,3.22,3.50,0,0,1,1
536,T006,0.650,0.501,0.541,3.49,3.20,0,1,0,1
537,T006,0.667,0.484,0.516,3.44,3.31,0,1,0,0
538,T006,0.683,0.578,0.469,3.62,3.18,0,1,0,1
539,T006,0.700,0.598,0.579,3.02,3.53,0,0,1,1
540,T006,0.717,0.459,0.463,3.16,3.35,0,0,1,1
541,T006,0.733,0.504,0.749,3.07,3.29,0,1,0,1
542,T006,0.750,0.433,0.520,3.35,3.52,0,1,0,1
543,T006,0.767,0.539,0.324,3.23,3.34,0,1,0,1
544,T006,0.783,0.603,0.604,3.32,3.58,0,1,0,1
545,T006,0.800,0.603,0.646,3.29,3.15,0,1,0,1
546,T006,0.817,0.544,0.576,3.57,3.11,0,0,1,1
547,T006,0.833,0.419,0.495,3.18,3.50,0,1,0,1
548,T006,0.850,0.524,0.512,3.48,3.35,0,1,0,1
549,T006,0.867,0.478,0.453,3.37,3.48,0,1,0,1
550,T006,0.883,0.541,0.613,3.25,3.37,0,1,0,1
551,T006,0.900,0.471,0.396,3.00,3.07,0,1,0,1
552,T006,0.917,0.515,0.533,3.32,2.85,0,1,0,1
553,T006,0.933,0.509,0.397,3.11,3.56,0,0,1,1
554,T006,0.950,0.562,0.446,2.87,3.33,0,0,1,1
555,T006,0.967,0.522,0.424,3.27,3.68,0,1,0,1
556,T006,0.983,0.558,0.531,3.35,3.65,0,1,0,1
557,T006,1.000,0.518,0.486,3.51,3.36,0,1,0,1
558,T006,1.017,0.569,0.316,3.35,3.46,0,1,0,1
559,T006,1.033,0.524,0.453,3.40,3.46,0,1,0,1
560,T006,1.050,0.486,0.630,3.16,3.24,0,1,0,1
561,T006,1.067,0.460,0.572,3.28,3.67,1,0,0,0
562,T006,1.083,0.564,0.566,3.36,3.18,0,0,1,1
563,T006,1.100,0.464,0.464,3.42,3.35,0,0,1,1
564,T006,1.117,0.627,0.397,3.34,3.08,0,1,0,1
565,T006,1.133,0.533,0.310,2.93,3.34,0,1,0,1
566,T006,1.150,0.370,0.464,3.29,3.73,0,1,0,1
567,T006,1.167,0.490,0.538,3.44,3.09,0,1,0,1
568,T006,1.183,0.437,0.610,3.09,3.08,0,0,1,1
569,T006,1.200,0.533,0.470,3.48,3.25,0,1,0,1
570,T006,1.217,0.476,0.475,3.45,3.40,1,0,0,0
571,T006,1.233,0.378,0.594,3.20,3.24,0,0,1,1
572,T006,1.250,0.441,0.414,3.09,3.45,0,1,0,1
573,T006,1.267,0.405,0.592,3.24,3.13,0,1,0,1
574,T006,1.283,0.586,0.537,3.28,3.22,0,0,1,1
575,T006,1.300,0.428,0.594,3.47,2.99,0,1,0,1
576,T006,1.317,0.542,0.454,3.20,3.10,0,1,0,1
577,T006,1.333,0.416,0.380,3.20,3.20,0,1,0,1
578,T006,1.350,0.561,0.354,3.22,3.26,0,1,0,0
579,T006,1.367,0.506,0.675,3.22,3.63,0,0,1,1
580,T006,1.383,0.378,0.577,3.43,3.55,0,0,1,1
581,T006,1.400,0.550,0.407,3.12,3.55,0,1,0,1
582,T006,1.417,0.515,0.350,3.39,3.23,0,1,0,1
583,T006,1.433,0.415,0.490,3.40,3.52,0,1,0,1
584,T006,1.450,0.502,0.616,3.56,3.27,0,1,0,1
585,T006,1.467,0.491,0.432,3.33,3.52,0,1,0,1
586,T006,1.483,0.557,0.488,3.05,3.33,0,1,0,1
587,T006,1.500,0.524,0.419,3.21,2.73,0,1,0,1
588,T006,1.517,0.433,0.454,2.98,3.47,0,0,1,1
589,T006,1.533,0.607,0.568,3.36,3.48,0,1,0,1
590,T006,1.550,0.494,0.456,3.42,3.51,0,1,0,1
591,T006,1.567,0.462,0.465,3.15,3.36,0,1,0,1
592,T006,1.583,0.542,0.573,3.08,3.02,0,1,0,1
593,T006,1.600,0.430,0.672,3.19,2.99,0,1,0,1
594,T006,1.617,0.599,0.469,3.07,3.49,0,1,0,1
595,T006,1.633,0.426,0.414,3.15,3.38,0,1,0,1
596,T006,1.650,0.522,0.581,3.26,3.37,0,1,0,1
597,T006,1.667,0.573,0.452,3.36,3.50,0,1,0,1
598,T006,1.683,0.355,0.550,3.29,3.43,0,0,1,1
599,T006,1.700,0.618,0.489,3.33,3.38,0,1,0,1
600,T006,1.717,0.500,0.418,3.34,3.29,0,1,0,0
601,T006,1.733,0.475,0.593,3.29,3.34,0,1,0,1
602,T006,1.750,0.568,0.548,3.05,3.09,0,1,0,1
603,T006,1.767,0.495,0.666,3.17,3.59,0,0,1,1
604,T006,1.783,0.491,0.492,3.37,3.45,0,1,0,1
605,T006,1.800,0.385,0.504,3.31,3.25,0,1,0,1
606,T006,1.817,0.597,0.377,3.56,3.29,0,0,1,1
607,T006,1.833,0.331,0.459,3.42,3.30,0,0,1,1
608,T006,1.850,0.433,0.561,3.64,3.52,0,0,1,1
609,T006,1.867,0.438,0.612,3.42,3.27,0,0,1,1
610,T006,1.883,0.479,0.473,3.31,3.33,0,1,0,1
611,T006,1.900,0.564,0.503,3.43,3.15,0,1,0,1
612,T006,1.917,0.450,0.485,3.35,3.56,0,1,0,1
613,T006,1.933,0.564,0.426,3.24,3.29,0,1,0,1
614,T006,1.950,0.548,0.503,3.43,3.53,0,1,0,1
615,T006,1.967,0.519,0.553,3.42,3.33,0,1,0,1
616,T006,1.983,0.553,0.363,3.35,3.32,0,1,0,1
617,T006,2.000,0.455,0.459,3.02,3.65,0,0,1,1
618,T006,2.017,0.414,0.462,3.35,3.31,0,1,0,1
619,T006,2.033,0.489,0.633,3.37,3.18,0,1,0,1
620,T006,2.050,0.600,0.512,2.89,3.64,0,1,0,1
621,T006,2.067,0.538,0.507,3.05,2.98,0,1,0,1
622,T006,2.083,0.364,0.454,3.25,3.10,0,1,0,1
623,T006,2.100,0.435,0.466,3.29,3.22,0,1,0,1
624,T006,2.117,0.533,0.552,3.50,3.32,0,1,0,1
625,T006,2.133,0.461,0.506,3.05,3.28,0,0,1,1
626,T006,2.150,0.447,0.453,3.21,3.10,1,0,0,0
627,T006,2.167,0.444,0.405,3.08,3.40,1,0,0,0
628,T007,0.000,0.414,0.432,2.98,3.54,0,1,0,1
629,T007,0.017,0.515,0.526,3.35,3.51,0,1,0,1
630,T007,0.033,0.645,0.482,3.25,3.32,0,0,1,1
631,T007,0.050,0.615,0.471,3.13,3.40,0,1,0,1
632,T007,0.067,0.492,0.485,3.32,3.26,0,1,0,0
633,T007,0.083,0.437,0.489,3.07,3.37,0,1,0,1
634,T007,0.100,0.417,0.395,3.63,3.05,0,0,1,1
635,T007,0.117,0.401,0.441,3.10,3.36,0,1,0,0
636,T007,0.133,0.491,0.511,3.32,3.18,0,1,0,1
637,T007,0.150,0.519,0.590,3.28,3.20,0,1,0,1
638,T007,0.167,0.624,0.389,3.46,2.82,0,1,0,1
639,T007,0.183,0.586,0.562,3.27,3.29,0,1,0,0
640,T007,0.200,0.698,0.417,3.29,3.36,0,1,0,1
641,T007,0.217,0.424,0.402,3.08,3.25,0,1,0,1
642,T007,0.233,0.557,0.530,3.25,3.23,0,1,0,0
643,T007,0.250,0.624,0.427,3.58,3.30,0,1,0,1
644,T007,0.267,0.502,0.476,3.14,3.05,0,1,0,1
645,T007,0.283,0.509,0.606,3.50,3.37,0,1,0,1
646,T007,0.300,0.485,0.501,3.48,3.36,0,1,0,1
647,T007,0.317,0.491,0.383,3.17,3.18,0,0,1,1
648,T007,0.333,0.559,0.676,3.43,3.46,0,1,0,1
649,T007,0.350,0.649,0.436,3.31,2.85,0,0,1,1
650,T007,0.367,0.525,0.497,3.40,2.95,0,1,0,1
651,T007,0.383,0.486,0.438,3.21,3.19,0,1,0,1
652,T007,0.400,0.386,0.476,3.20,3.67,0,1,0,1
653,T007,0.417,0.511,0.558,3.47,3.26,0,1,0,1
654,T007,0.433,0.520,0.513,3.34,3.32,0,0,1,1
655,T007,0.450,0.509,0.453,3.12,3.32,0,1,0,1
656,T007,0.467,0.554,0.515,3.35,3.25,0,0,1,1
657,T007,0.483,0.312,0.548,3.74,2.94,0,1,0,1
658,T007,0.500,0.515,0.477,3.29,3.09,0,0,1,1
659,T007,0.517,0.467,0.454,3.27,3.41,0,1,0,1
660,T007,0.533,0.470,0.481,3.26,3.27,0,1,0,1
661,T007,0.550,0.679,0.613,3.32,3.25,0,1,0,1
662,T007,0.567,0.469,0.625,3.35,3.15,0,1,0,1
663,T007,0.583,0.443,0.323,3.21,3.56,0,0,1,1
664,T007,0.600,0.478,0.522,3.17,3.06,0,1,0,1
665,T007,0.617,0.498,0.583,3.16,3.53,0,0,1,1
666,T007,0.633,0.453,0.664,3.24,3.39,0,1,0,1
667,T007,0.650,0.495,0.442,3.42,3.33,0,0,1,0
668,T007,0.667,0.504,0.396,3.03,3.46,0,1,0,1
669,T007,0.683,0.487,0.447,3.24,3.37,0,1,0,1
670,T007,0.700,0.459,0.457,3.34,3.48,0,0,1,1
671,T007,0.717,0.621,0.412,3.47,3.27,0,1,0,1
672,T007,0.733,0.469,0.420,3.06,3.29,0,1,0,1
673,T007,0.750,0.444,0.491,3.24,3.20,0,0,1,1
674,T007,0.767,0.527,0.656,3.62,3.34,0,0,1,1
675,T007,0.783,0.566,0.383,3.39,3.36,0,1,0,1
676,T007,0.800,0.411,0.472,3.09,3.46,0,0,1,1
677,T007,0.817,0.646,0.571,3.36,3.28,0,0,1,1
678,T007,0.833,0.358,0.434,3.37,2.93,0,1,0,1
679,T007,0.850,0.613,0.402,2.94,3.22,0,0,1,1
680,T007,0.867,0.490,0.566,3.44,3.35,0,1,0,1
681,T007,0.883,0.527,0.511,3.63,3.75,0,1,0,1
682,T007,0.900,0.552,0.521,3.28,3.30,0,0,1,1
683,T007,0.917,0.474,0.379,3.30,3.53,0,1,0,1
684,T007,0.933,0.578,0.468,3.28,3.20,0,1,0,0
685,T007,0.950,0.533,0.488,3.45,3.30,0,1,0,1
686,T007,0.967,0.403,0.537,3.16,3.34,1,0,0,0
687,T007,0.983,0.608,0.570,3.31,3.27,0,1,0,1
688,T007,1.000,0.793,0.587,3.78,3.40,0,1,0,1
689,T007,1.017,0.568,0.560,3.48,3.09,0,1,0,1
690,T007,1.033,0.437,0.593,3.60,3.45,0,1,0,1
691,T007,1.050,0.212,0.531,3.13,3.39,0,1,0,1
692,T007,1.067,0.517,0.641,3.09,3.24,0,0,1,1
693,T007,1.083,0.478,0.528,3.16,3.14,0,0,1,1
694,T007,1.100,0.533,0.401,3.70,3.52,1,0,0,0
695,T007,1.117,0.502,0.523,2.90,3.34,0,0,1,1
696,T007,1.133,0.530,0.507,3.06,3.18,0,1,0,1
697,T007,1.150,0.474,0.404,3.19,3.17,0,1,0,1
698,T007,1.167,0.456,0.359,3.57,3.59,0,0,1,1
699,T007,1.183,0.422,0.545,3.52,3.18,0,1,0,1
700,T007,1.200,0.629,0.436,3.36,3.23,0,1,0,1
701,T007,1.217,0.396,0.494,3.16,3.45,0,1,0,1
702,T007,1.233,0.481,0.485,2.99,3.33,0,1,0,1
703,T007,1.250,0.425,0.600,3.11,3.17,0,0,1,1
704,T007,1.267,0.489,0.706,3.16,3.21,0,0,1,1
705,T007,1.283,0.450,0.313,3.38,3.17,0,1,0,1
706,T007,1.300,0.532,0.574,3.43,3.47,0,1,0,0
707,T007,1.317,0.506,0.457,3.56,3.22,0,1,0,1
708,T007,1.333,0.339,0.530,3.22,3.40,0,1,0,1
709,T007,1.350,0.567,0.611,2.93,3.59,1,0,0,0
710,T007,1.367,0.451,0.452,3.03,3.35,0,1,0,1
711,T007,1.383,0.594,0.446,3.25,3.30,0,1,0,1
712,T007,1.400,0.452,0.537,3.26,3.51,0,0,1,0
713,T007,1.417,0.418,0.537,3.21,3.03,0,0,1,1
714,T007,1.433,0.568,0.567,3.44,3.49,0,1,0,1
715,T007,1.450,0.528,0.480,3.28,3.45,0,0,1,1
716,T007,1.467,0.556,0.450,3.15,3.17,0,1,0,1
717,T007,1.483,0.571,0.415,3.18,3.22,0,1,0,1
718,T007,1.500,0.383,0.499,3.46,3.56,0,1,0,1
719,T007,1.517,0.501,0.464,3.10,3.33,0,0,1,1
720,T007,1.533,0.366,0.513,3.19,2.87,0,1,0,1
721,T007,1.550,0.592,0.469,3.14,3.22,0,0,1,1
722,T007,1.567,0.529,0.513,3.37,3.55,0,0,1,1
723,T008,0.000,0.378,0.339,3.34,2.99,0,1,0,1
724,T008,0.017,0.594,0.487,3.17,3.29,0,0,1,1
725,T008,0.033,0.476,0.401,3.34,2.96,0,1,0,1
726,T008,0.050,0.570,0.672,2.89,3.13,0,1,0,1
727,T008,0.067,0.515,0.547,3.05,2.96,0,1,0,1
728,T008,0.083,0.489,0.563,3.26,3.27,0,1,0,1
729,T008,0.100,0.511,0.571,3.69,3.07,0,0,1,1
730,T008,0.117,0.522,0.235,3.35,3.23,0,1,0,1
731,T008,0.133,0.640,0.416,3.10,3.49,0,1,0,1
732,T008,0.150,0.487,0.517,3.41,3.27,0,0,1,1
733,T008,0.167,0.450,0.370,3.35,3.63,0,0,1,1
734,T008,0.183,0.552,0.596,3.22,3.17,0,1,0,1
735,T008,0.200,0.518,0.464,3.37,3.32,0,1,0,1
736,T008,0.217,0.604,0.531,3.32,3.67,0,1,0,1
737,T008,0.233,0.525,0.401,3.20,3.06,0,1,0,1
738,T008,0.250,0.430,0.643,3.00,3.73,0,1,0,1
739,T008,0.267,0.580,0.522,3.07,3.28,0,1,0,1
740,T008,0.283,0.304,0.453,3.35,3.23,0,1,0,1
741,T008,0.300,0.560,0.564,3.54,3.34,0,1,0,1
742,T008,0.317,0.554,0.487,3.34,3.68,0,1,0,1
743,T008,0.333,0.461,0.389,3.53,3.28,0,1,0,1
744,T008,0.350,0.471,0.570,3.12,3.36,0,1,0,1
745,T008,0.367,0.434,0.536,3.39,3.53,0,1,0,1
746,T008,0.383,0.553,0.564,3.34,3.28,0,1,0,1
747,T008,0.400,0.656,0.567,3.14,3.78,0,0,1,1
748,T008,0.417,0.677,0.604,3.52,3.41,0,1,0,0
749,T008,0.433,0.396,0.431,3.46,3.47,0,0,1,1
750,T008,0.450,0.719,0.560,3.26,3.51,0,1,0,1
751,T008,0.467,0.623,0.605,3.28,3.52,0,0,1,1
752,T008,0.483,0.543,0.495,3.56,3.75,0,0,1,1
753,T008,0.500,0.460,0.405,3.08,3.15,0,1,0,1
754,T008,0.517,0.540,0.530,3.33,3.40,0,1,0,1
755,T008,0.533,0.492,0.503,3.15,3.31,0,1,0,1
756,T008,0.550,0.566,0.528,3.06,3.27,0,0,1,1
757,T008,0.567,0.605,0.495,3.21,3.30,0,1,0,1
758,T008,0.583,0.494,0.454,3.46,3.30,0,1,0,1
759,T008,0.600,0.435,0.626,3.25,2.92,0,1,0,1
760,T008,0.617,0.569,0.446,3.32,3.42,0,0,1,0
761,T008,0.633,0.570,0.554,3.57,3.03,0,1,0,1
762,T008,0.650,0.469,0.440,3.45,3.01,0,1,0,1
763,T008,0.667,0.524,0.540,3.18,3.31,0,1,0,1
764,T008,0.683,0.386,0.466,3.63,3.64,0,1,0,1
765,T008,0.700,0.599,0.457,3.07,3.18,0,1,0,1
766,T008,0.717,0.516,0.517,3.35,3.24,0,0,1,1
767,T008,0.733,0.406,0.361,3.48,3.11,0,1,0,1
768,T008,0.750,0.463,0.517,3.22,3.32,0,0,1,1
769,T008,0.767,0.468,0.533,3.06,2.98,0,1,0,0
770,T008,0.783,0.528,0.391,3.57,3.21,0,0,1,1
771,T008,0.800,0.568,0.660,3.05,3.18,0,0,1,1
772,T008,0.817,0.589,0.569,3.24,3.24,0,1,0,1
773,T008,0.833,0.449,0.431,3.28,3.27,0,1,0,1
774,T008,0.850,0.422,0.532,2.97,3.29,0,1,0,1
775,T008,0.867,0.461,0.538,3.45,3.54,0,1,0,1
776,T008,0.883,0.559,0.538,3.32,3.47,0,1,0,1
777,T008,0.900,0.524,0.561,3.25,3.13,0,1,0,1
778,T008,0.917,0.522,0.426,3.38,3.39,0,1,0,1
779,T008,0.933,0.423,0.539,3.32,3.16,0,1,0,1
780,T008,0.950,0.615,0.470,3.32,3.42,0,1,0,1
781,T008,0.967,0.426,0.552,3.24,3.31,0,1,0,1
782,T008,0.983,0.502,0.431,3.21,3.18,0,0,1,1
783,T008,1.000,0.378,0.609,3.38,3.26,0,1,0,1
784,T008,1.017,0.538,0.526,3.35,3.31,0,1,0,1
785,T008,1.033,0.423,0.501,3.32,3.25,0,0,1,1
786,T008,1.050,0.350,0.667,3.40,3.38,0,1,0,1
787,T008,1.067,0.466,0.575,3.31,3.57,0,1,0,1
788,T008,1.083,0.424,0.414,3.51,3.18,0,0,1,1
789,T008,1.100,0.517,0.541,3.12,3.22,0,0,1,1
790,T008,1.117,0.567,0.448,3.35,3.20,0,1,0,1
791,T008,1.133,0.622,0.409,3.69,3.31,0,0,1,1
792,T008,1.150,0.572,0.394,3.34,3.26,0,1,0,1
793,T008,1.167,0.549,0.560,3.32,3.15,0,1,0,1
794,T008,1.183,0.444,0.477,3.47,3.38,1,0,0,0
795,T008,1.200,0.528,0.411,3.20,3.10,0,1,0,1
796,T008,1.217,0.450,0.462,3.12,3.41,0,1,0,1
797,T008,1.233,0.617,0.658,3.39,3.33,0,0,1,1
798,T008,1.250,0.225,0.555,3.16,3.35,0,0,1,1
799,T008,1.267,0.578,0.596,3.42,3.14,0,1,0,1
800,T008,1.283,0.501,0.337,3.27,3.16,0,1,0,1
801,T008,1.300,0.513,0.591,3.27,3.39,0,1,0,1
802,T008,1.317,0.491,0.589,3.29,3.49,0,0,1,1
803,T008,1.333,0.259,0.533,3.33,3.02,0,1,0,1
804,T009,0.000,0.481,0.641,3.31,3.50,0,0,1,1
805,T009,0.017,0.499,0.329,3.56,3.14,0,0,1,1
806,T009,0.033,0.610,0.552,3.07,3.19,0,1,0,1
807,T009,0.050,0.589,0.579,3.53,3.54,0,1,0,1
808,T009,0.067,0.411,0.414,3.57,3.56,0,1,0,1
809,T009,0.083,0.450,0.624,3.59,2.80,0,1,0,1
810,T009,0.100,0.523,0.509,3.40,3.27,0,1,0,1
811,T009,0.117,0.555,0.396,3.45,3.27,0,1,0,1
812,T009,0.133,0.452,0.551,3.40,3.29,0,1,0,1
813,T009,0.150,0.452,0.446,3.29,3.34,0,0,1,1
814,T009,0.167,0.554,0.433,3.31,3.31,0,1,0,1
815,T009,0.183,0.506,0.423,3.24,3.28,0,1,0,0
816,T009,0.200,0.451,0.492,3.38,3.14,0,0,1,1
817,T009,0.217,0.584,0.458,3.27,3.02,0,1,0,1
818,T009,0.233,0.502,0.410,3.01,3.40,0,1,0,1
819,T009,0.250,0.603,0.417,3.22,3.42,0,1,0,1
820,T009,0.267,0.548,0.501,3.28,2.85,0,1,0,1
821,T009,0.283,0.660,0.370,3.21,3.26,0,1,0,1
822,T009,0.300,0.403,0.509,3.33,3.21,0,1,0,1
823,T009,0.317,0.552,0.444,3.13,3.43,0,1,0,1
824,T009,0.333,0.657,0.348,3.51,3.11,0,1,0,1
825,T009,0.350,0.566,0.362,3.34,3.62,0,1,0,1
826,T009,0.367,0.513,0.552,3.39,3.19,0,1,0,1
827,T009,0.383,0.231,0.538,3.21,2.97,0,0,1,1
828,T009,0.400,0.469,0.625,3.18,3.31,0,1,0,1
829,T009,0.417,0.480,0.452,3.06,3.20,0,1,0,0
830,T009,0.433,0.538,0.512,3.65,3.26,0,1,0,1
831,T009,0.450,0.532,0.562,3.45,3.26,0,1,0,0
832,T009,0.467,0.419,0.338,2.96,3.13,0,1,0,1
833,T009,0.483,0.532,0.455,3.50,3.28,0,1,0,1
834,T009,0.500,0.534,0.411,2.92,3.28,0,1,0,1
835,T009,0.517,0.505,0.649,3.28,3.18,0,1,0,1
836,T009,0.533,0.489,0.522,3.23,3.36,0,1,0,1
837,T009,0.550,0.507,0.549,3.31,3.23,0,1,0,1
838,T009,0.567,0.526,0.435,3.29,3.28,0,1,0,1
839,T009,0.583,0.504,0.484,3.31,3.67,0,1,0,1
840,T009,0.600,0.471,0.505,3.28,3.43,0,1,0,0
841,T009,0.617,0.546,0.431,3.38,3.20,0,1,0,1
842,T009,0.633,0.370,0.479,3.53,3.30,0,1,0,1
843,T009,0.650,0.524,0.543,2.94,3.37,0,1,0,1
